Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings,F,I,M
M,1.0077394247055054,0.9283545017242432,0.48977982997894287,1.1273173093795776,1.4086582660675049,1.326686978340149,0.5472471117973328,8,0,0,1
M,1.0493788719177246,1.1802992820739746,1.2071048021316528,1.5984282493591309,1.88176691532135,1.7144566774368286,1.1327943801879883,10,0,0,1
M,1.0493788719177246,0.7771876454353333,0.48977982997894287,1.8574374914169312,0.9558258056640625,0.8932971954345703,0.4933624565601349,9,0,0,1
F,1.0910183191299438,1.1299103498458862,1.4462133646011353,1.465864658355713,1.5933958292007446,1.2171992063522339,1.6321262121200562,8,1,0,0
M,1.0910183191299438,1.3818557262420654,1.2071048021316528,1.2150132656097412,1.2306792736053467,1.3905550241470337,0.9998787045478821,9,0,0,1
F,1.174297571182251,1.0795214176177979,1.0875507593154907,1.0437002182006836,0.9017561078071594,1.0255953073501587,1.4273643493652344,10,1,0,0
F,1.2575763463974,1.2306883335113525,0.8484423756599426,1.2598809003829956,1.4334402084350586,1.3631830215454102,1.0789097547531128,9,1,0,0
F,1.3408550024032593,1.2810777425765991,0.8484423756599426,1.5413239002227783,1.6136717796325684,1.7965726852416992,1.3124102354049683,8,1,0,0
F,1.4241337776184082,1.4322446584701538,1.0875507593154907,1.73405122756958,2.0079290866851807,2.0155484676361084,1.1327943801879883,9,1,0,0
M,1.4241337776184082,1.2306883335113525,1.2071048021316528,1.8299047946929932,1.8164327144622803,2.3303260803222656,1.5530954599380493,10,0,0,1
F,1.5074125528335571,1.3818557262420654,0.9679967761039734,1.4495490789413452,1.1180344820022583,1.7053327560424805,1.6213493347167969,12,1,0,0
F,1.632331132888794,1.4322446584701538,1.3266589641571045,2.537590980529785,3.208723545074463,2.2436482906341553,1.8871806859970093,8,1,0,0
M,1.632331132888794,1.5330225229263306,0.9679967761039734,1.5454028844833374,1.4942682981491089,1.7737627029418945,1.4632874727249146,10,0,0,1
M,1.7156099081039429,1.6841894388198853,1.6853214502334595,2.529433250427246,2.564394950866699,2.0839786529541016,2.90380597114563,10,0,0,1
I,-2.8230865001678467,-2.7500431537628174,-2.3795199394226074,-1.6351062059402466,-1.5719256401062012,-1.5975528955459595,-1.6512497663497925,4,0,1,0
I,-2.365053176879883,-2.296542167663574,-2.020857334136963,-1.5769821405410767,-1.5133503675460815,-1.529123067855835,-1.5865880250930786,3,0,1,0
I,-1.782101035118103,-1.9438191652297974,-1.5426406860351562,-1.4301424026489258,-1.364659070968628,-1.3968250751495361,-1.45726478099823,6,0,1,0
I,-1.5322645902633667,-1.4903181791305542,-1.303532361984253,-1.3057364225387573,-1.25201416015625,-1.3420811891555786,-1.2848336696624756,5,0,1,0
I,-1.4489858150482178,-1.4399292469024658,-1.4230866432189941,-1.282282829284668,-1.213714838027954,-1.2645272016525269,-1.2848336696624756,6,0,1,0
I,-1.32406747341156,-1.3895399570465088,-1.303532361984253,-1.2884012460708618,-1.25201416015625,-1.3512051105499268,-1.2489105463027954,5,0,1,0
I,-1.32406747341156,-1.3391510248184204,-1.303532361984253,-1.2353756427764893,-1.177668571472168,-1.3055851459503174,-1.1770641803741455,6,0,1,0
I,-1.32406747341156,-1.3895399570465088,-1.5426406860351562,-1.238434910774231,-1.1911859512329102,-1.2417171001434326,-1.2129873037338257,5,0,1,0
I,-1.1158705949783325,-0.9864278435707092,-0.8253158926963806,-1.1466599702835083,-1.0852997303009033,-1.1687253713607788,-1.1339564323425293,7,0,1,0
I,-0.9909522533416748,-1.0872057676315308,-1.1839781999588013,-1.1415613889694214,-1.155139446258545,-1.03642737865448,-0.92560213804245,5,0,1,0
I,-0.9493128657341003,-0.9360389113426208,-1.0644241571426392,-1.118107795715332,-1.1055757999420166,-1.332957148551941,-0.92560213804245,6,0,1,0
I,-0.9493128657341003,-0.7344827651977539,-0.8253158926963806,-1.0161356925964355,-0.9861722588539124,-1.0637993812561035,-0.9615252614021301,6,0,1,0
I,-0.9076735377311707,-0.9864278435707092,-1.1839781999588013,-1.1160683631896973,-1.058264970779419,-1.0866092443466187,-1.1052178144454956,5,0,1,0
I,-0.9076735377311707,-0.9864278435707092,-0.9448699355125427,-1.118107795715332,-1.1055757999420166,-1.1322293281555176,-1.01541006565094,5,0,1,0
I,-0.9076735377311707,-0.9864278435707092,-1.0644241571426392,-1.0559048652648926,-1.1123344898223877,-1.0774853229522705,-0.8896788954734802,7,0,1,0
I,-0.8660341501235962,-0.8352609872817993,-0.9448699355125427,-0.939656674861908,-0.8645157217979431,-1.0774853229522705,-0.9004559516906738,10,0,1,0
I,-0.7827551364898682,-0.6840937733650208,-0.9448699355125427,-0.9957413077354431,-0.9906780123710632,-1.0409893989562988,-0.8537557721138,7,0,1,0
I,-0.7411157488822937,-0.7344827651977539,-0.9448699355125427,-1.0283724069595337,-1.0109540224075317,-0.9315014481544495,-1.0118176937103271,6,0,1,0
I,-0.7411157488822937,-0.7848716974258423,-0.7057616710662842,-0.9151833653450012,-0.9366084337234497,-0.7855175733566284,-0.92560213804245,6,0,1,0
I,-0.7411157488822937,-0.7848716974258423,-0.8253158926963806,-1.006958246231079,-0.9163323640823364,-1.1413532495498657,-0.9615252614021301,7,0,1,0
I,-0.7411157488822937,-0.6337048411369324,-0.466653436422348,-1.034490704536438,-1.0334831476211548,-1.1367913484573364,-0.8645327091217041,6,0,1,0
I,-0.6578370332717896,-0.7848716974258423,-0.7057616710662842,-0.9600510597229004,-0.9321026802062988,-1.03642737865448,-0.8645327091217041,7,0,1,0
I,-0.491279274225235,-0.3817597031593323,-0.7057616710662842,-0.7826196551322937,-0.882538914680481,-0.7718315720558167,-0.5232628583908081,6,0,1,0
I,-0.4496398866176605,-0.3313707411289215,-0.466653436422348,-0.6969631314277649,-0.7361005544662476,-0.7444595694541931,-0.74598628282547,7,0,1,0
I,-0.40800052881240845,-0.6840937733650208,-0.8253158926963806,-0.7652844190597534,-0.7045599818229675,-0.9178154468536377,-0.6633630394935608,8,0,1,0
I,-0.3247215151786804,-0.23059284687042236,-0.22754515707492828,-0.5317683219909668,-0.4905347228050232,-0.02366403490304947,-0.6094783544540405,6,0,1,0
I,-0.3247215151786804,-0.4825376272201538,-0.466653436422348,-0.6388390064239502,-0.5085578560829163,-0.7125256061553955,-0.6597707867622375,7,0,1,0
I,-0.3247215151786804,-0.3817597031593323,-0.5862074494361877,-0.7581464052200317,-0.769894003868103,-0.7672695517539978,-0.6382168531417847,8,0,1,0
I,-0.24144276976585388,-0.28098180890083313,-0.10799074918031693,-0.6510756611824036,-0.6887897253036499,-0.5847896933555603,-0.5304473638534546,7,0,1,0
I,-0.24144276976585388,-0.28098180890083313,0.1311173439025879,-0.6704503893852234,-0.695548415184021,-0.2973838448524475,-0.6346245408058167,7,0,1,0
I,-0.24144276976585388,-0.3313707411289215,0.011563297361135483,-0.6826870441436768,-0.8036875128746033,-0.7581456303596497,-0.3436470627784729,7,0,1,0
I,-0.1998033970594406,-0.28098180890083313,-0.7057616710662842,-0.5470641255378723,-0.3576137125492096,-0.6805916428565979,-0.6382168531417847,8,0,1,0
I,-0.15816402435302734,-0.029036689549684525,-0.22754515707492828,-0.46854573488235474,-0.607685387134552,-0.5756657123565674,-0.09936966001987457,10,0,1,0
I,-0.15816402435302734,-0.07942565530538559,0.1311173439025879,-0.2533845901489258,-0.11430075764656067,-0.34756582975387573,-0.2286929488182068,7,0,1,0
F,-0.11652464419603348,-0.07942565530538559,-0.466653436422348,-0.26154235005378723,-0.05572536587715149,-0.6395336389541626,-0.31490859389305115,9,1,0,0
I,-0.07488526403903961,0.07174123823642731,-0.10799074918031693,-0.23706914484500885,-0.3350847363471985,-0.2608879506587982,0.04432303085923195,9,0,1,0
I,-0.07488526403903961,0.12213020026683807,0.25067174434661865,-0.31864672899246216,-0.4680057466030121,-0.42968180775642395,-0.027523312717676163,9,0,1,0
M,-0.07488526403903961,-0.23059284687042236,-0.7057616710662842,-0.5103542804718018,-0.47927021980285645,-0.1878959834575653,-0.7100631594657898,7,0,0,1
I,-0.03324589133262634,0.021352272480726242,-0.7057616710662842,-0.6327207684516907,-0.6437317132949829,-0.8128895163536072,-0.39393946528434753,7,0,1,0
I,-0.03324589133262634,0.07174123823642731,0.011563297361135483,-0.3900272250175476,-0.23145142197608948,-0.42968180775642395,-0.5088935494422913,8,0,1,0
I,-0.03324589133262634,-0.12981460988521576,-0.3470992147922516,-0.5062753558158875,-0.5175694823265076,-0.3156318664550781,-0.5304473638534546,8,0,1,0
I,-0.03324589133262634,-0.28098180890083313,-0.5862074494361877,-0.33496227860450745,-0.13908258080482483,-0.09665599465370178,-0.6921015977859497,6,0,1,0
I,-0.03324589133262634,-0.23059284687042236,-0.5862074494361877,-0.5052556991577148,-0.4680057466030121,-0.2243918925523758,-0.6885092258453369,9,0,1,0
I,0.008393485099077225,0.07174123823642731,-0.466653436422348,-0.47466400265693665,-0.35536083579063416,-0.5528557300567627,-0.4981166124343872,8,0,1,0
I,0.008393485099077225,-0.029036689549684525,0.1311173439025879,-0.26970013976097107,-0.24722164869308472,-0.2472018599510193,-0.20713910460472107,7,0,1,0
I,0.008393485099077225,-0.07942565530538559,0.1311173439025879,-0.44713157415390015,-0.5017991662025452,-0.19701999425888062,-0.4586011469364166,8,0,1,0
I,0.050032857805490494,0.2229084074497223,0.011563297361135483,-0.3094692826271057,-0.2765093445777893,-0.7672695517539978,-0.06344643235206604,7,0,1,0
I,0.050032857805490494,0.2229084074497223,0.48977982997894287,-0.21259579062461853,-0.1728760302066803,-0.48442575335502625,0.008399805054068565,8,0,1,0
I,0.050032857805490494,-0.12981460988521576,-0.22754515707492828,-0.5174922943115234,-0.5063049793243408,-0.5984756350517273,-0.40112411975860596,8,0,1,0
I,0.050032857805490494,-0.029036689549684525,-0.466653436422348,-0.40124407410621643,-0.3959130048751831,-0.2973838448524475,-0.368793249130249,8,0,1,0
I,0.09167273342609406,0.4748535454273224,0.011563297361135483,0.3523295223712921,0.7688351273536682,-0.0373501218855381,0.03713838383555412,8,0,1,0
F,0.13331210613250732,0.17251944541931152,0.48977982997894287,0.23812080919742584,0.03664346784353256,0.18162576854228973,0.40355440974235535,8,1,0,0
I,0.13331210613250732,-0.12981460988521576,-0.10799074918031693,-0.3533172607421875,-0.400418758392334,-0.2335159033536911,-0.3364624083042145,8,0,1,0
I,0.13331210613250732,-0.1802038848400116,-0.3470992147922516,-0.4145004451274872,-0.4815230965614319,-0.20614387094974518,-0.35083168745040894,7,0,1,0
I,0.1749514788389206,0.17251944541931152,0.011563297361135483,-0.029046105220913887,-0.24496877193450928,0.4599076807498932,0.03713838383555412,9,0,1,0
I,0.1749514788389206,0.2229084074497223,0.011563297361135483,-0.2890748977661133,-0.44097092747688293,-0.36581385135650635,0.08024614304304123,8,0,1,0
I,0.21659085154533386,0.27329736948013306,0.011563297361135483,-0.05963769555091858,-0.29002681374549866,0.09038591384887695,-0.00596937770023942,9,0,1,0
I,0.21659085154533386,0.42446428537368774,-0.22754515707492828,-0.05046014487743378,-0.09853041172027588,-0.36581385135650635,-0.06344643235206604,5,0,1,0
M,0.2582302391529083,0.27329736948013306,0.011563297361135483,-0.16160979866981506,-0.08276019245386124,-0.1468379944562912,-0.17840053141117096,7,0,0,1
M,0.2582302391529083,0.021352272480726242,-0.3470992147922516,-0.46854573488235474,-0.562627375125885,-0.3110697865486145,-0.32209312915802,7,0,0,1
M,0.2582302391529083,-0.07942565530538559,-0.22754515707492828,-0.24726633727550507,-0.12331236898899078,-0.2015819251537323,-0.4226779341697693,6,0,0,1
I,0.2582302391529083,0.42446428537368774,0.8484423756599426,-0.18506337702274323,-0.2494746446609497,-0.046473994851112366,-0.13529276847839355,8,0,1,0
M,0.2582302391529083,0.4748535454273224,-0.10799074918031693,0.016841406002640724,0.10197747498750687,-0.08753198385238647,-0.027523312717676163,8,0,0,1
I,0.2998695969581604,0.374075323343277,0.6093342304229736,0.006644209381192923,-0.06248410791158676,-0.014540022239089012,0.28860050439834595,8,0,1,0
F,0.34150898456573486,0.374075323343277,-0.3470992147922516,0.0035850252024829388,-0.20666959881782532,-0.019102096557617188,-0.06344643235206604,10,1,0,0
M,0.34150898456573486,0.07174123823642731,-0.3470992147922516,-0.32986369729042053,-0.258486270904541,-0.23807798326015472,-0.3867548108100891,6,0,0,1
M,0.34150898456573486,0.4748535454273224,0.37022578716278076,0.2177264243364334,0.27770352363586426,0.021955890581011772,0.15209238231182098,10,0,0,1
I,0.34150898456573486,0.27329736948013306,0.1311173439025879,0.032137203961610794,0.171817347407341,-0.20614387094974518,0.1161692664027214,8,0,1,0
M,0.34150898456573486,0.42446428537368774,0.48977982997894287,0.1351289451122284,0.2506687045097351,0.13144376873970032,0.051507674157619476,8,0,0,1
I,0.34150898456573486,0.5252425074577332,0.37022578716278076,0.08720213919878006,0.07268977910280228,0.31392374634742737,0.08024614304304123,9,0,1,0
M,0.3831483721733093,0.5252425074577332,0.37022578716278076,0.3502900004386902,0.4263947606086731,0.22268375754356384,0.18801550567150116,10,0,0,1
M,0.3831483721733093,0.4748535454273224,0.37022578716278076,0.006644209381192923,-0.003908709157258272,-0.060160081833601,0.2742312252521515,10,0,0,1
M,0.3831483721733093,0.3236863613128662,0.8484423756599426,0.2299630343914032,0.0952187329530716,0.43709757924079895,0.31733888387680054,8,0,0,1
M,0.3831483721733093,0.07174123823642731,-0.22754515707492828,0.10453735291957855,0.30699121952056885,0.13600583374500275,-0.00596937770023942,12,0,0,1
F,0.3831483721733093,0.3236863613128662,-0.466653436422348,-0.0524996817111969,0.10197747498750687,-0.2563258707523346,-0.03470795601606369,8,1,0,0
M,0.4247877299785614,0.42446428537368774,-0.22754515707492828,-0.08920952677726746,-0.18639351427555084,0.11319587379693985,-0.08859263360500336,8,0,0,1
M,0.4247877299785614,0.42446428537368774,0.37022578716278076,0.3013434112071991,0.6111324429512024,0.30936166644096375,-0.027523312717676163,8,0,0,1
M,0.4247877299785614,0.27329736948013306,-0.10799074918031693,0.3329547941684723,0.3272673189640045,0.38235363364219666,0.0012151600094512105,9,0,0,1
M,0.4247877299785614,0.4748535454273224,0.37022578716278076,0.37578311562538147,0.4917287528514862,0.25461772084236145,0.40355440974235535,10,0,0,1
M,0.4247877299785614,0.374075323343277,0.1311173439025879,0.09637957066297531,0.09071299433708191,-0.17420989274978638,0.22393883764743805,9,0,0,1
F,0.4247877299785614,0.5756314396858215,0.8484423756599426,0.551175057888031,0.5142578482627869,0.19531184434890747,0.7987091541290283,8,1,0,0
I,0.4247877299785614,0.42446428537368774,-0.10799074918031693,0.08720213919878006,0.40837153792381287,-0.1696479618549347,-0.09936966001987457,9,0,1,0
I,0.4247877299785614,0.42446428537368774,-0.10799074918031693,-0.008651587180793285,-0.09853041172027588,0.2819897532463074,0.0012151600094512105,10,0,1,0
F,0.4247877299785614,0.2229084074497223,0.37022578716278076,-0.06779548525810242,-0.048966627568006516,0.10863380134105682,-0.13529276847839355,8,1,0,0
M,0.4247877299785614,0.6764094233512878,0.1311173439025879,0.05763019993901253,0.03213759511709213,-0.0692840963602066,0.21675407886505127,8,0,0,1
F,0.46642711758613586,0.42446428537368774,1.3266589641571045,-0.004572757054120302,0.1988520324230194,-0.0692840963602066,-0.09936966001987457,8,1,0,0
F,0.46642711758613586,0.9283545017242432,0.6093342304229736,0.19631226360797882,0.04790794476866722,0.04020391404628754,0.4430699944496155,9,1,0,0
M,0.46642711758613586,0.3236863613128662,0.25067174434661865,0.44410431385040283,0.714765727519989,0.34585773944854736,0.2921927869319916,9,0,0,1
I,0.46642711758613586,0.3236863613128662,0.1311173439025879,-0.07799268513917923,-0.03094353899359703,-0.1468379944562912,0.02276909537613392,9,0,1,0
M,0.46642711758613586,0.3236863613128662,0.48977982997894287,0.0015456100227311254,-0.10303628444671631,0.18162576854228973,0.06946922838687897,8,0,0,1
M,0.5913457274436951,0.4748535454273224,0.25067174434661865,0.11677397042512894,0.32501429319381714,0.18618783354759216,-0.11373883485794067,9,0,0,1
F,0.6329851150512695,0.6260204315185547,-0.10799074918031693,0.2880871593952179,0.4782114028930664,0.13600583374500275,0.1808309704065323,10,1,0,0
M,0.6329851150512695,0.5252425074577332,0.7288882732391357,0.7173896431922913,0.435406357049942,1.427051067352295,0.647831916809082,10,0,0,1
M,0.6329851150512695,0.6764094233512878,0.25067174434661865,0.32887595891952515,0.1200006976723671,0.35498175024986267,0.5149162411689758,9,0,0,1
F,0.6329851150512695,0.5756314396858215,0.48977982997894287,0.6205161213874817,0.48046427965164185,0.9845373034477234,0.4251084625720978,10,1,0,0
I,0.674624502658844,0.8275765776634216,0.6093342304229736,0.4940706491470337,0.5525569915771484,0.11775781214237213,0.8130784630775452,9,0,1,0
F,0.674624502658844,0.4748535454273224,0.1311173439025879,0.06782739609479904,-0.11430075764656067,0.16337788105010986,0.43947774171829224,8,1,0,0
M,0.674624502658844,0.6260204315185547,0.9679967761039734,0.5848258137702942,0.539039671421051,0.6925694942474365,0.5903549790382385,9,0,0,1
M,0.7162638306617737,0.7267983555793762,0.011563297361135483,0.4124930799007416,0.3520491421222687,0.7381893992424011,0.22393883764743805,7,0,0,1
F,0.7162638306617737,0.5252425074577332,0.1311173439025879,0.5909441709518433,0.5345337986946106,1.0392811298370361,0.428700715303421,9,1,0,0
F,0.7162638306617737,0.5252425074577332,0.37022578716278076,0.261574387550354,0.2979796230792999,0.15425387024879456,0.18801550567150116,7,1,0,0
F,0.7162638306617737,0.6260204315185547,0.6093342304229736,0.7133107781410217,0.931043803691864,0.8932971954345703,0.3963698744773865,10,1,0,0
M,0.7579032182693481,0.6260204315185547,0.1311173439025879,0.4073943495750427,0.3790839612483978,0.9297932386398315,0.331708163022995,10,0,0,1
